address,pointer
0x00491500,0804fef8
0x00491501,080804fe
0x0049150B,0802f6f5
0x0049150C,080802f6
0x0049150D,08080802
0x0049151B,0800f9fe
0x00491526,081107f6
0x00491531,080503fc
0x00491534,08050608
0x0049159D,08090507
0x004915B0,0800f6f3
0x004915D2,0800f503
0x004915D3,080800f5
0x004915D7,0805ffff
0x004915F2,08060202
0x00491606,0800f5fa
0x0049161C,08060309
0x00491653,0801f4f5
0x0049166F,080d0c04
0x0049169A,0800fa02
0x0049169B,080800fa
0x00491711,08050613
0x00491712,08080506
0x00491732,0802fdf6
0x0049175C,080503fc
0x00491760,08090904
0x00491767,08060402
0x0049177F,0806f7e2
0x00491781,080e0806
0x004917D2,0805ff0d
0x004917FB,08040402
0x004918E6,080002fb
0x004918E8,08110800
0x0049195B,0806f6fb
0x004919A3,08100e0e
0x00491AB6,081301eb
0x00491AF2,0800fa00
0x00491BFC,0809e6e8
0x00491CD5,08254042
0x00491CF4,08070ef9
0x00491CF5,0808070e
0x00491DF2,080f2326
0x00491E01,08010000
0x00491E0D,08121e12
0x00491EBB,08032245
0x00492027,08372e19
0x00492036,084737f2
0x004920C0,0805f7f5
0x004920FA,080af1f6
0x0049213C,0802240d
0x00492196,08092e3c
0x004921B3,080e0f0b
0x0049221C,081905fb
0x004922F9,08060b0f
0x00492344,08382c02
0x00492418,082a383d
0x004925DC,0842d38c
0x004926F8,0824372b
0x004927C8,0830f2be
0x004929D7,0804fc00
0x00492C1F,080f4c5a
0x00492DF8,0806f7ff
0x00492E5B,08472af4
0x00492FE8,083605e6
0x0049304D,082a2621
0x0049306B,0815fffa
0x0049313B,0807fae6
0x0049313C,080807fa
0x0049339B,082a1f01
0x00493451,08090d20
0x0049349C,08131805
0x004934C5,080bfe01
0x0049360C,080404f4
0x00493668,08272403
0x00493769,0800d8ce
0x004937A9,08060b12
0x004937BC,0808f9fe
0x004937DE,081d1b10
0x00493870,08150bf8
0x00493882,080afdfd
0x004938A5,0808ff01
0x00493903,08090b0a
0x0049392C,080e01fc
0x00493943,0804f2f5
0x0049395B,0800ff02
0x004939A4,080b0b04
0x00493A59,0803fe02
0x00493AC7,08090104
0x00493AC8,08080901
0x00493B91,0803fffe
0x00493B96,08060506
0x00493CC9,0807fa0d
0x00493D09,080004fc
0x00493E56,0805262a
0x00493ED4,080c0e07
0x00493F21,08091f0e
0x00494031,080d1f17
0x00494043,080e04e2
0x00494044,08080e04
0x00494045,0808080e
0x0049407D,08102124
0x0049409C,0810211f
0x004940CE,0800f4f1
0x004941EC,0800f8fa
0x004942BC,080c1215
0x004942F3,080e171b
0x004942FB,0801f8f1
0x00494318,080301fc
0x00494319,08080301
0x0049431A,08080803
0x0049431B,08080808
0x00494325,08070902
0x004943A2,08090704
0x004943EC,08040203
0x00494410,08070501
0x00494414,080d0e0c
0x0049446D,0801faf1
0x00494482,0800faf7
0x004944A9,0805fef6
0x004944D3,0801fe02
0x004944DF,0801f7ef
0x004944F3,0802fdf9
0x00494509,080c0f0d
0x00494511,080702fe
0x00494543,0801fdfb
0x00494548,080e110c
0x004945B0,08020103
0x004945B2,08090802
0x004945B4,080c0809
0x004945B6,0806080c
0x004945C0,0801f9f7
0x004945C1,080801f9
0x00494605,080b0b0a
0x00494629,08060502
0x0049464B,080704fc
0x0049469E,08070201
0x004946A3,08050605
0x004946F2,080b0905
0x00494784,08090602
0x00494791,080504ff
0x00494792,08080504
0x004947A5,080a0906
0x004947BD,08090500
0x004947D0,08101311
0x00494894,080b0e0c
0x004948BD,080b0d0c
0x004948F2,08090501
0x00494904,08050100
0x00494989,08050301
0x0049498A,08080503
0x00494A14,080400fa
0x0049561A,08243a4f
0x00495685,08111c15
0x00495749,08110f16
0x004957E2,0804fffe
0x004957F6,08070505
0x00495833,0805fff9
0x00495900,080e1617
0x0049592C,08121812
0x00495975,080601fa
0x004959CF,0800f9f7
0x004959D2,080b0608
0x004959E6,080a0b11
0x00495A1C,080b0b0d
0x00495A4D,080d1011
0x00495AA2,080300fa
0x00495AB2,080301fe
0x00495AB3,08080301
0x00495AB4,08080803
0x00495B68,08050002
0x004961DE,084003be
0x00496262,080ffeea
0x004963CA,0801f7fa
0x00496626,080ffbec
0x0049666D,080c02eb
0x00496699,0803f5fa
0x0049676F,0804fbf2
0x004967ED,0807f3f9
0x004968FD,0804f7f7
0x00496902,0805f8f5
0x0049690C,0803f6f5
0x00496911,0803f6f7
0x00496962,0800f4fa
0x00496A4E,0805fbf8
0x00496A5D,0803f7f7
0x00496A62,0801f8fa
0x00496DCD,080111fb
0x00496E1E,08011603
0x00496EBA,08030c05
0x00496FF2,0814dee0
0x00497148,0809faec
0x004971D4,0801f5fb
0x004971D5,080801f5
0x004971EC,0801f9fd
0x004971F5,0805f8f5
0x004971FB,0801f7f6
0x004972BC,080c0c11
0x004972C8,081f283a
0x004972DA,08110c08
0x004972DE,0800fa0c
0x004972EA,0808fae9
0x0049734A,080cdbdb
0x0049734B,08080cdb
0x0049735C,0808231f
0x00497378,080303fa
0x00497397,0808fafa
0x004973FA,0803fafa
0x004973FB,080803fa
0x00497404,0803f5f2
0x00497410,080300f2
0x00497422,080c0811
0x00497442,08031503
0x00497451,0808f508
0x00497464,080c030c
0x004974A8,08030300
0x004974B6,0800f5f2
0x004974D9,080c03c8
0x0049750D,0811f21a
0x00497510,0803f208
0x0049751A,0803f203
0x00497523,0800ec00
0x0049753E,080008e4
0x00497573,0800e400
0x0049757E,080000ec
0x0049758D,0800f500
0x004975A4,081115fa
0x004975AE,080311fa
0x0049764F,080300fa
0x00497650,08080300
0x00497651,08080803
0x0049767B,0803f2de
0x00497680,08001f0c
0x00497681,0808001f
0x0049768E,0808fa0c
0x004976F6,0823281a
0x0049771F,081100d6
0x00497744,0803ecec
0x00497776,0808f5f2
0x004977AD,080315c8
0x0049784D,08030811
0x00497858,08484d2c
0x00497882,0803f2db
0x004978DD,08030315
0x0049790C,080803cd
0x0049795D,080c0c11
0x0049798F,0800f5fa
0x00497997,08082323
0x004979C5,0803f5ec
0x004979D1,0808ecdb
0x004979D9,0808ecfa
0x00497A14,080cf5f2
0x00497A18,081a1115
0x00497A19,08081a11
0x00497A1B,08150808
0x00497A1F,08111a15
0x00497A2B,0803fafa
0x00497A6F,0803faec
0x00497A8B,08110c00
0x00497A8E,080c1508
0x00497AA0,08030300
0x00497AC1,08000003
0x00497AC2,08080000
0x00497AC3,08080800
0x00497AE4,08000303
0x00497B36,0800ecfa
0x00497B37,080800ec
0x00497B4A,0808e9e4
0x00497B4B,080808e9
0x00497B58,080c1111
0x00497B75,0800f2e4
0x00497B76,080800f2
0x00497B95,0803faf2
0x00497B9A,080c110c
0x00497BB1,080303f5
0x00497BB2,08080303
0x00497BB3,08080803
0x00497BB5,08030808
0x00497BB6,08080308
0x00497BD2,0800fa00
0x00497BD4,08030800
0x00497BD5,08080308
0x00497C03,08030300
0x00497C04,08080303
0x00497C05,08080803
0x00497C06,08080808
0x00497C32,08030300
0x00497C33,08080303
0x00497C3F,08000003
0x00497CD0,080c08f5
0x00497CD1,08080c08
0x00497CD2,0808080c
0x00497CD3,08080808
0x00497CD4,08080808
0x00497CEA,080c0300
0x00497CEB,08080c03
0x00497CEC,0808080c
0x00497CF4,08030303
0x00497CF5,08080303
0x00497D01,08030300
0x00497D32,0800faf2
0x00497D3E,08000300
0x00497D3F,08080003
0x00497D50,0803fafa
0x00497D51,080803fa
0x00497D54,08030308
0x00497D5C,080300fa
0x00497D5E,080c0803
0x00497D5F,08080c08
0x00497D6E,08030300
0x00497D74,08111a1a
0x00497D85,080300f5
0x00497D86,08080300
0x00497D8D,0811151a
0x00497D9A,080300f5
0x00497D9D,08080308
0x00497DA8,08030300
0x00497E2C,0800f5f2
0x00497E30,08030303
0x00497E31,08080303
0x00497E32,08080803
0x00497E36,0803030c
0x0049809F,0805f3f8
0x0049810F,080c0f0a
0x00498138,08030713
0x004985E6,08033238
0x0049864A,08120b1b
0x004986CA,08070003
0x00498993,08000000
0x00498994,08080000
0x004989A7,08050ae2
0x004989EB,0808f5fa
0x00498A06,0808ecf7
0x00498AF4,0809f304
0x00498BB1,080c05fe
0x00499459,0802f50a
0x00499467,080ee8f9
0x0049946F,08020af5
0x004994B1,0806fdfd
0x004994B5,0802f7f5
0x00499713,080b0b06
0x00499734,0804fffa
0x0049973F,0805ffff
0x0049978A,080e0d0e
0x004997F1,0809010c
0x00499853,08021318
0x004998AD,0819140e
0x004998CC,080f05fe
0x00499901,08141b1c
0x00499925,08030307
0x0049992B,0801fa02
0x0049992C,080801fa
0x0049996B,0807fffc
0x00499976,0804030d
0x004999A7,080f1c19
0x004999E2,08091001
0x00499AB3,080d0901
0x00499ADA,0809f9f9
0x00499B4E,0804fae8
0x00499B5A,080c0f26
0x00499C13,0823180b
0x00499CCF,08292707
0x00499D36,0810fddf
0x00499D45,0820170c
0x00499D53,0809f2df
0x00499D81,0818342f
0x00499E64,080a1320
0x00499EC8,080c06fc
0x00499F0E,08202316
0x0049A007,0800f7f6
0x0049A08B,080c0708
0x0049A08C,08080c07
0x0049A090,0803e9f4
0x0049A0DD,081105f8
0x0049A234,080a1610
0x0049A260,08010307
0x0049A32D,081722ff
0x0049A37E,08373101
0x0049A3B9,080d17f1
0x0049A54D,081fefcf
0x0049A603,08192629
0x0049A667,08021301
0x0049A8B6,081cebc1
0x0049A9C7,0803ddce
0x0049AB10,080ef906
0x0049AB57,080c3829
0x0049AB9A,080912e3
0x0049AD20,080106dd
0x0049AD5A,0803fa15
0x0049AF4D,0801fa10
0x0049AF71,080fecf6
0x0049AF8C,080ff0f2
0x0049AFC6,080c01fa
0x0049B013,0809fbf1
0x0049B04F,080c0df5
0x0049B052,0804e308
0x0049B088,0812eef2
0x0049B12E,08030806
0x0049B141,08070206
0x0049B191,08040005
0x0049B194,08000208
0x0049B1A0,08000300
0x0049B2AE,0827da13
0x0049B432,08060508
0x0049B5D4,081cdaef
0x0049B705,08050506
0x0049B70A,080d0c06
0x0049B70D,080d0c08
0x0049B794,080f070d
0x0049B9B9,08040605
0x0049B9D0,08070bff
0x0049BA1F,08060502
0x0049BA25,080c0a0a
0x0049BA6B,08010704
0x0049BA6D,08000801
0x0049BA8C,0808ef20
0x0049BBF9,080b0204
0x0049BC47,0802fe07
0x0049BC4B,08030705
0x0049BC5C,080a060a
0x0049BC7E,080600f9
0x0049BCBA,08010105
0x0049BE33,080005ff
0x0049BE39,08000d06
0x0049BE67,08000000
0x0049BE90,08020907
0x0049BE92,08060802
0x0049BEB9,080106fb
0x0049BEEE,08040c05
0x0049BF24,0805090e
0x0049BFA8,0807070e
0x0049BFD6,08030703
0x0049C006,08110611
0x0049C00A,08070a0d
0x0049C046,08070a09
0x0049C047,0808070a
0x0049C06F,080204ff
0x0049C074,080a0b0e
0x0049C086,080d120f
0x0049C089,08030f08
0x0049C100,0813150b
0x0049C108,08051511
0x0049C185,08040402
0x0049C186,08080404
0x0049C187,08080804
0x0049C193,08030d05
0x0049C1AE,08111401
0x0049C1EA,0807040a
0x0049C25F,08050401
0x0049C26E,080305fe
0x0049C294,0808fe05
0x0049C2B1,0804fc06
0x0049C2B3,08010804
0x0049C3C5,08050403
0x0049C3CB,08050907
0x0049C3E0,0805fdfc
0x0049C4E8,0800fafd
0x0049C5ED,0825e3e2
0x0049C755,08261cc9
0x0049CA4B,083a2ce1
0x0049CB0A,083811ef
0x0049CBCE,082647fa
0x0049CC8B,080ee4c6
0x0049CCB0,082308cd
0x0049CE91,080deb0a
0x0049D12A,082d0ade
0x0049D1E3,082e0bd8
0x0049D1FB,0804edf3
0x0049D1FC,080804ed
0x0049D298,08200bda
0x0049D2A5,0838efd9
0x0049D478,0826f8e0
0x0049D558,08111be4
0x0049D6A4,080af0f1
0x0049D8AF,081b06f0
0x0049D99D,0822fce2
0x0049DAF6,081cffc5
0x0049DD30,080ff2e3
0x0049DD39,080eebf8
0x0049DD75,0817f4d4
0x0049DE25,081112f6
0x0049DEED,0813fddd
0x0049DF5A,080b06f1
0x0049E025,080cf5f1
0x0049E080,0812fae5
0x0049E16B,0808f8ed
0x0049E174,0801fcf9
0x0049E1FD,0800eef5
0x0049E215,081207eb
0x0049E23A,081406f1
0x0049E2D5,080cfef7
0x0049E321,080effec
0x0049E357,0802f7fb
0x0049E36A,0808fef5
0x0049E3BB,080af8f9
0x0049E3CD,0800f5fd
0x0049E451,0801fbf9
0x0049E45F,0800f6fe
0x0049E47F,0800f9fb
0x0049E488,0800f7fa
0x0049E49A,0804fbfa
0x0049E4A8,0804fefd
0x0049E4B5,0800fcfe
0x0049E4E3,0803faf8
0x0049E4E7,0802f1fa
0x0049E5AB,0803fdfd
0x0049FC70,080f02fc
0x0049FC89,080301fb
0x0049FE11,0802fef2
0x0049FF87,0802fdfb
0x0049FFB8,080dfd1b
0x0049FFCE,08050402
0x004A011F,080d25f5
0x004A01EA,080b1be4
0x004A03C4,080a31f6
0x004A03FA,0800fce8
0x004A048B,081711f3
0x004A0532,080df901
0x004A0647,0813a7cc
0x004A0680,080002ff
0x004A06E8,08160be6
0x004A08BD,0810e8f2
0x004A0912,0817e5e1
0x004A0939,0809e4fe
0x004A0990,080ef6c1
0x004A0A26,080108fd
0x004A0A4A,0804fdf4
0x004A0A70,0812f401
0x004A0A9D,083d1ffc
0x004A0ACE,0807ed0a
0x004A0AFA,0816f9f9
0x004A0C44,08020606
0x004A0CA9,08040302
0x004A0D6E,0800fc01
0x004A1639,08250a17
0x004A1694,0804190c
0x004A16E4,080d090c
0x004A1712,080cfffe
0x004A1722,08060003
0x004A1723,08080600
0x004A17A5,08070613
0x004A17BF,0802f6fe
0x004A17D0,0806fd03
0x004A185E,080fffff
0x004A1958,0802f001
0x004A1A09,080bf3e8
0x004A1C1A,080efce2
0x004A1C69,080ff0de
0x004A1ECA,080416e9
0x004A1FA6,08060104
0x004A1FA7,08080601
0x004A1FE5,0805f601
0x004A1FE8,0810fe08
0x004A2028,08021306
0x004A2029,08080213
0x004A2043,0802f7fe
0x004A2076,080bfe0e
0x004A2173,080b010f
0x004A21CE,080df902
0x004A22E1,080d1439
0x004A23CC,08141e24
0x004A2492,080b2322
0x004A24D9,0801eee5
0x004A257F,081a2029
0x004A26F7,080f1b21
0x004A27A2,0809faef
0x004A2854,0802f6ee
0x004A2898,08060f20
0x004A28E6,08111d1e
0x004A2935,08191c1a
0x004A2969,0802f9ee
0x004A29E7,080f2214
0x004A2A2F,0802f1f0
0x004A2A4B,08070f1a
0x004A2AC1,08161118
0x004A2ACF,081004f7
0x004A2BEA,080e1518
0x004A2C33,080604f3
0x004A2C5A,0801fff2
0x004A2C96,080702f6
0x004A2D97,0802fefb
0x004A2DD2,0801faf6
0x004A2DD3,080801fa
0x004A2DFA,080001f7
0x004A2E36,080903fa
0x004A2E76,0810130b
0x004A2E8B,080d0f12
0x004A2EC0,0803fffa
0x004A2EDA,080e0f0e
0x004A2F23,0802fdfb
0x004A2F24,080802fd
0x004A2F38,080506fe
0x004A2F64,0812100d
0x004A2F78,080b0f0e
0x004A2F87,080604fb
0x004A2F8C,080d0c0f
0x004A2FEF,080f090b
0x004A3017,08090e12
0x004A3029,08100f09
0x004A3038,0801fffa
0x004A304D,080701ff
0x004A3065,080c0c0c
0x004A3074,0801fdfc
0x004A3079,080b0e0a
0x004A30A1,08090c0d
0x004A30C5,080906ff
0x004A30D7,0803fefd
0x004A30DB,080c0b07
0x004A30F0,080c0b0f
0x004A3127,080401ff
0x004A312C,08050d0e
0x004A3153,080b0a0c
0x004A3176,080401fd
0x004A3177,08080401
0x004A318A,080403fe
0x004A318E,080b0b0b
0x004A31C7,08090700
0x004A322A,08070703
0x004A322C,080c0807
0x004A3241,0807090d
0x004A3264,08050301
0x004A3266,080b0805
0x004A3267,08080b08
0x004A327B,080a0906
0x004A328E,08090504
0x004A32A0,08030300
0x004A32A2,080a0803
0x004A32A3,08080a08
0x004A32B4,08090401
0x004A32CA,080a0709
0x004A32DA,080200ff
0x004A32F3,0806080c
0x004A3303,08030300
0x004A3305,080a0803
0x004A3306,08080a08
0x004A3316,080101ff
0x004A331A,080a090a
0x004A332A,08040100
0x004A3354,08090505
0x004A3366,08050301
0x004A3379,08030100
0x004A337C,08060608
0x004A338F,08060604
0x004A33A2,08050302
0x004A33B5,08020102
0x004A33C9,08070001
0x004A33CB,08040807
0x004A33DC,080301ff
0x004A33DF,08060608
0x004A3405,08050302
0x004A3418,08030100
0x004A341B,08050608
0x004A3468,08050302
0x004A356A,08050403
0x004A3D3A,081514f8
0x004A3DBF,0836f9ce
0x004A4506,082700f7
0x004A45CA,081512f7
0x004A468C,0842fac8
0x004A482F,083edfd3
0x004A4892,085a06bd
0x004A4CEB,0817fcd5
0x004A4E68,0816d8dc
0x004A4FF7,080a0fd8
0x004A5016,082c05e4
0x004A5082,080c11ed
0x004A50A6,083eed89
0x004A52B3,080711da
0x004A53FB,08231ad5
0x004A550F,080ad205
0x004A5559,083228d6
0x004A5741,080ffccc
0x004A57CB,080cd3fc
0x004A5911,0800fe01
0x004A5AB3,0825383e
0x004A5B55,085328c8
0x004A5BB1,0810fa01
0x004A5BC3,081705f3
0x004A5BC9,0807170c
0x004A5C89,080c1511
0x004A5DCF,081e1f03
0x004A5EE9,083feab2
0x004A5F2F,08050eef
0x004A6001,0803fffa
0x004A6014,08070d02
0x004A611A,08203324
0x004A6290,0823e4f9
0x004A62BD,080e1111
0x004A62F4,08131607
0x004A636E,0817130e
0x004A63A6,0826deef
0x004A63B2,0843f6b4
0x004A649F,080d0716
0x004A661E,08000a05
0x004A663B,0806fcf7
0x004A66C3,080509f3
0x004A6816,0801ecd7
0x004A69FE,0809fee9
0x004A6A0A,0809190a
0x004A6A22,0811f4f8
0x004A6A2C,0809f609
0x004A6B94,080406fe
0x004A6BC2,0805040f
0x004A6BD9,082a2706
0x004A6C01,080302f6
0x004A6D03,0828f3d6
0x004A6D23,0807f205
0x004A6D86,0808f70f
0x004A6DFD,08344022
0x004A6E4A,0803edd2
0x004A712D,08291aef
0x004A71DD,080d01f7
0x004A727E,0800f3ef
0x004A7292,0810130a
0x004A72C3,0800f6fb
0x004A72CD,080f00eb
0x004A732A,08020515
0x004A7358,0803f6ea
0x004A7383,080d111e
0x004A7536,08010306
0x004A75AC,0803fef9
0x004A75E4,0803fd01
0x004A7682,080501fb
0x004A769E,080b0a09
0x004A76D1,080602fb
0x004A76ED,0802fcf9
0x004A7705,0802fdf8
0x004A7708,080d0e08
0x004A7734,08110b00
0x004A7798,0800f6ff
0x004A77BD,0804f7f7
0x004A7828,080c0904
0x004A7831,08070400
0x004A7833,080a0807
0x004A787C,080904ff
0x004A7BB8,0802f4f8
0x004A7C10,0828e7ea
0x004A7D0A,083cbe26
0x004A7D91,08012308
0x004A7DF2,081efb19
0x004A7EAD,0800fa06
0x004A7ECD,08060105
0x004A7F5F,0802f6fb
0x004A861E,08050904
0x004A87BC,08071612
0x004A87FC,08222e43
0x004A88CA,080e190d
0x004A89B7,080b05fc
0x004A89C3,080104fa
0x004A89D0,080301fc
0x004A89D1,08080301
0x004A89D5,08020406
0x004A89E4,080a180f
0x004A8A15,080603fa
0x004A8A8A,080a03fa
0x004A8B50,0802f900
0x004A8C32,080a06eb
0x004A8C5E,0808f7fa
0x004A8CB1,080afbf6
0x004A8D1D,0802e0f6
0x004A8DF2,08150eef
0x004A8E87,0821f90a
0x004A8F75,08090d0a
0x004A8FE5,0806170b
0x004A90D5,0808f2e5
0x004A911B,0807f0f1
0x004A9158,0802f9f1
0x004A91C9,0809ff04
0x004A91F5,0805fef2
0x004A9200,080a1210
0x004A922F,0817fef8
0x004A9258,0805f4f0
0x004A9286,0809fdf0
0x004A92B3,080dfcfc
0x004A9334,080601ff
0x004A93E1,08000205
0x004A93FE,0808fef6
0x004A9484,080cf8f9
0x004A956B,0801fa03
0x004A959B,08252fff
0x004A95A7,080d10ee
0x004A961B,08020601
0x004A9645,08000007
0x004A9726,080e03fe
0x004A97DD,08090000
0x004A9826,08140702
0x004A9829,0801f708
0x004A9887,080ffd00
0x004A98AB,08021003
0x004A98B7,0805f90a
0x004A9A48,08220d05
0x004A9B5A,0808f8fc
0x004A9B63,0808fb00
0x004A9C32,080cfc01
0x004A9C44,0803f803
0x004A9C78,0801ecef
0x004A9C80,080513fe
0x004A9C90,0805f507
0x004A9D29,0803f6f2
0x004A9D76,0805fff5
0x004A9D9A,0802faff
0x004A9D9B,080802fa
0x004A9DDA,0800f6f8
0x004A9E89,080bf3ea
0x004A9EF3,080400fa
0x004A9EF8,080108ff
0x004A9F47,080bfae1
0x004A9FAF,0802fefd
0x004AA005,0806fb03
0x004AA00F,08060401
0x004AA01C,0801fd00
0x004AA0FD,0803fe01
0x004AAAA0,0800fafb
0x004AAADE,080f0700
0x004AAAE0,0801080f
0x004AAAF3,0802fc03
0x004AAB4F,08010b12
0x004AAB51,08110801
0x004AABE0,0811fdf7
0x004AAC09,081df6f7
0x004AACC3,0813de1f
0x004AADA0,0804f709
0x004AADBA,080af205
0x004AADC8,0802f70e
0x004AAE1E,080bf700
0x004AAE21,0803f408
0x004AAE26,0804ff01
0x004AAFD8,080a02f8
0x004AAFE7,08030505
0x004AB2CE,0852d8b7
0x004AB359,0814ddec
0x004AB7C9,0823f2ec
0x004AB8A7,0805ebf8
0x004AB916,082af1e1
0x004ABB55,080204f4
0x004ABBB1,0801f901
0x004ABBE5,0806f5fe
0x004ABBF9,0804f501
0x004ABCBB,0804fcfa
0x004ABCCF,0804fafb
0x004ABD28,0806f9fa
0x004ABD6D,0808f8f9
0x004ABD75,0806f9f8
0x004ABD85,0807f5f7
0x004ABE37,080af8f1
0x004ABEAC,0808f8f4
0x004AC134,0810f6f0
0x004AC1C1,0813f7ec
0x004AC25E,0811f7ed
0x004AC2FB,0811f8ed
0x004AC41D,080ef6f0
0x004AC492,080cf6f2
0x004AC599,080bf7f3
0x004AC5F2,080bf7f3
0x004AC6C4,0806f7f9
0x004AC6C8,0806f7f9
0x004AC6CC,0806f7f9
0x004AC6D0,0806f7f9
0x004AC6D4,0805f8f9
0x004AC6D8,0806f6fb
0x004AC755,0806f7f9
0x004AC759,0806f6f9
0x004AC75D,0806f7f9
0x004AC761,0806f7f9
0x004AD09A,0804fbf6
0x004AD0CE,0808f4fa
0x004AD0D8,0811fdf5
0x004AD10C,080bebfc
0x004AD158,080ef7fb
0x004AD16D,080bf6fb
0x004AD1DC,0812fcfa
0x004AD333,0816f3e1
0x004AD3F4,082a04c1
0x004AD46C,08524fe9
0x004AD72A,0814c1fc
0x004AD7D1,0815ddfe
0x004AD98F,08183717
0x004AD9D0,080fec13
0x004ADA39,080b22ea
0x004ADB5F,080605ef
0x004ADC04,080afae4
0x004ADC83,081c19f2
0x004ADC9E,080aeffa
0x004ADCE2,0800f3f4
0x004ADD44,0802f711
0x004ADD7F,0808f6f3
0x004ADE19,080a0ffb
0x004ADE21,0809fa06
0x004ADED7,080f0d05
0x004ADFB3,081804fa
0x004AE06C,08342a02
0x004AE2D1,0800f30e
0x004AE3E2,0806fc07
0x004AE482,0806fb0a
0x004AE483,080806fb
0x004AE4B1,08000cf5
0x004AE4F6,0811f7ec
0x004AE546,0812f8fb
0x004AE595,0806f304
0x004AE5CE,0808f7f8
0x004AE5E0,0802f9fe
0x004AE632,080bf8fd
0x004AE653,0800fdf7
0x004AE6B2,0800f7ff
0x004AE6DE,0806fbf5
0x004AE6F0,08010102
0x004AE791,0800fd00
0x004AE796,0800fcff
0x004AE79C,080202fd
0x004AE87D,0808fdfb
0x004AE8BD,0808ecf0
0x004AE92C,0801fbfb
0x004AE941,0800fbfb
0x004AE96D,0800fe05
0x004AE9A0,080608fb
0x004AEB20,0813fae9
0x004AEB3D,081006ef
0x004AEB5D,081001f8
0x004AEBAE,080ff2ef
0x004AEC14,0808fe03
0x004AEC59,080104fe
0x004AEC5A,08080104
0x004AEC7B,080cf6f4
0x004AECBE,0802f909
0x004AED45,0801f7fd
0x004AEDDB,0802fd03
0x004AEE4C,0803fd03
0x004AEE57,0800fa06
0x004AEF03,0802fdfa
0x004AEF60,0800faf5
0x004AEFC1,0801f8fd
0x004AF504,0806fdf8
0x004B05DC,0813dd5b
0x004B06EE,0824d019
0x004B07B4,0846e8e2
0x004B0835,0808bc24
0x004B0A15,0829ecca
0x004B0A2C,0808ca3d
0x004B0AEB,0802eb0d
0x004B0B05,080de810
0x004B0B7B,0800fef3
0x004B0C55,0807df0c
0x004B0CA8,080b01f0
0x004B0CF1,0816f2ee
0x004B0D33,0806edfe
0x004B0D55,08090be4
0x004B0DEA,0803fbfe
0x004B0E8A,0807fdf3
0x004B0F12,0801fb01
0x004B0F47,0800f802
0x004B14A5,08070505
0x004B14DB,0803ff01
0x004B14FF,08100b02
0x004B1654,08040603
0x004B1658,0801060d
0x004B176C,0800f8f8
0x004B1915,0821ee07
0x004B1A84,08471dd2
0x004B1DDA,080c0edf
0x004B1F7A,08031111
0x004B211C,0812bedb
0x004B214C,080614ff
0x004B2210,080f00e8
0x004B234A,0803fd02
0x004B2CBD,080c07fe
0x004B2DB8,080e0e06
0x004B2E8F,0803fff3
0x004B2FA2,080a04ff
0x004B2FFC,080e1716
0x004B3003,080d140d
0x004B300F,08070709
0x004B303D,080a0908
0x004B303F,0808080a
0x004B3040,08080808
0x004B306E,08090011
0x004B309A,0809130f
0x004B30E3,08010001
0x004B3104,0806090c
0x004B31FE,080e100c
0x004B3246,0801f7f8
0x004B3251,0805fffc
0x004B33AA,08050d08
0x004B34CA,08322409
0x004B3676,0827d9a3
0x004B36C4,0852e9b9
0x004B3B3B,085a1bba
0x004B3C09,083b2c12
0x004B3F92,080ae6d6
0x004B400E,080ff9ed
0x004B401F,080900f3
0x004B4031,0803fe01
0x004B4061,0802f6f3
0x004B40E2,080406ff
0x004B4193,0807f8f5
0x004B41C0,0803f8f7
0x004B4216,0808fbfa
0x004B421A,0800f8fd
0x004B424E,0800f7fa
0x004B4294,0801fcff
0x004B429B,0804fdff
0x004B42B5,0803fafb
0x004B42E4,0803f6f6
0x004B430B,0800fc01
0x004B4310,0804fcfa
0x004B43EC,0801f6fb
0x004B59C3,0802f414
0x004B5AAA,083a3a0c
0x004B5B95,080e06f5
0x004B5BC4,082304d0
0x004B5C2A,081bf5cc
0x004B5C98,08362cea
0x004B5D40,08350ad8
0x004B61E7,085037dc
0x004B6225,0834ffd5
0x004B6277,08373318
0x004B62B3,083b32ed
0x004B64E2,083c4107
0x004B653E,0843f4b6
0x004B67F3,082bf4d3
0x004B69A7,0802f4db
0x004B6D1B,0800f204
0x004B6D70,0800f8f3
0x004B6E9A,0803f9fa
0x004B7A10,08060d1c
0x004B7D2A,0803f3db
0x004B7D7A,08381a34
0x004B7DE0,0802121c
0x004B7E9C,08030403
0x004B7F74,084529f4
0x004B80B0,081f06e9
0x004B8156,081d1024
0x004B81B1,0814321e
0x004B8432,08452edf
0x004B844E,082b0ac5
0x004B84B6,080e2205
0x004B85BA,0813dec4
0x004B868A,0804f102
0x004B86CB,0813cc07
0x004B871E,08101deb
0x004B881B,08060702
0x004B881F,0806050a
0x004B882D,08090c0d
0x004B8833,08050509
0x004B926B,083dddb9
0x004B931B,0809fb00
0x004B936A,080c23e6
0x004B93D7,08033dd7
0x004B93DB,0806c814
0x004B93F8,080d1ef6
0x004B9471,0852c71f
